id,category,type,registration_number,deletion_date,registration,country
1642673,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 152,BRQ,,OK-BRQ,CZ
1642686,AVREG_DATA.CATEGORIES.AIRPLANE,Jak-55,ZZZ,,OK-ZZZ,CZ
1642773,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,0595,,OK-0595,CZ
1643319,AVREG_DATA.CATEGORIES.AIRPLANE,SportStar RTC,HEY,,OK-HEY,CZ
1643436,AVREG_DATA.CATEGORIES.GLIDER,ASW 20,0605,,OK-0605,CZ
1643486,AVREG_DATA.CATEGORIES.AIRPLANE,Z 526,CPH,,OK-CPH,CZ
1643956,AVREG_DATA.CATEGORIES.HELICOPTER,R 66,OEL,,OK-OEL,CZ
1644110,AVREG_DATA.CATEGORIES.AIRPLANE,MS 893,CZM,,OK-CZM,CZ
1644345,AVREG_DATA.CATEGORIES.GLIDER,ASTIR CS,7365,,OK-7365,CZ
1644374,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,7803,,OK-7803,CZ
1644750,AVREG_DATA.CATEGORIES.AIRPLANE,YMF,WCO,2024-11-28T21:00:00.000Z,OK-WCO,CZ
1644861,AVREG_DATA.CATEGORIES.GLIDER,GROB SAILPLANES,5681,,OK-5681,CZ
1644869,AVREG_DATA.CATEGORIES.POWERED_GLIDER,AS 33,1551,,OK-1551,CZ
1645054,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 150,RTX,,OK-RTX,CZ
1645137,AVREG_DATA.CATEGORIES.GAS_BALLOON,NL-STU,2907,,OK-2907,CZ
1645151,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,FIN,,OK-FIN,CZ
1645208,AVREG_DATA.CATEGORIES.AIRPLANE,Commander 114,MVT,,OK-MVT,CZ
1645234,AVREG_DATA.CATEGORIES.AIRPLANE,Z 43,COP,,OK-COP,CZ
1645280,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,RPR,,OK-RPR,CZ
1645355,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA46,FTL,,OK-FTL,CZ
1646092,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA46,SGA,,OK-SGA,CZ
1646118,AVREG_DATA.CATEGORIES.AIRPLANE,Pilatus PC-12,TKJ,,OK-TKJ,CZ
1646184,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 560XL,KGR,,OK-KGR,CZ
1646279,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,6886,,OK-6886,CZ
1647002,AVREG_DATA.CATEGORIES.POWERED_GLIDER,Twinshark,6768,,OK-6768,CZ
1647056,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,BAC,,OK-BAC,CZ
1647293,AVREG_DATA.CATEGORIES.GLIDER,Ventus a,0069,,OK-0069,CZ
1647626,AVREG_DATA.CATEGORIES.AIRPLANE,Z 226,MFL,,OK-MFL,CZ
1647642,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA34 ,WAL,,OK-WAL,CZ
1647882,,BB-S,2927,2021-12-13T12:00:00.000Z,OK-2927,CZ
1647987,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,ULTRAMAGIC HOT AIR BALLOONS,0047,,OK-0047,CZ
1648114,AVREG_DATA.CATEGORIES.AIRPLANE,DR 400,SOB,,OK-SOB,CZ
1648120,AVREG_DATA.CATEGORIES.AIRPLANE,Gulfstream GVII,VOS,,OK-VOS,CZ
1648457,AVREG_DATA.CATEGORIES.POWERED_GLIDER,HPH Glasflügel 304,4825,,OK-4825,CZ
1648477,AVREG_DATA.CATEGORIES.GLIDER,JS-MD Single,3161,,OK-3161,CZ
1648877,AVREG_DATA.CATEGORIES.GLIDER,Ventus a,1903,,OK-1903,CZ
1648884,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,6491,,OK-6491,CZ
1649221,AVREG_DATA.CATEGORIES.AIRPLANE,DR 400,VYA,,OK-VYA,CZ
1649663,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2327,,OK-2327,CZ
1649717,AVREG_DATA.CATEGORIES.GLIDER,LS8,3331,,OK-3331,CZ
1649909,AVREG_DATA.CATEGORIES.HELICOPTER,CABRI G2,HKI,,OK-HKI,CZ
1650035,,BB-S,1917,2022-01-07T12:00:00.000Z,OK-1917,CZ
1650401,AVREG_DATA.CATEGORIES.GLIDER,GROB SAILPLANES,4801,,OK-4801,CZ
1650533,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,HOK,,OK-HOK,CZ
1651400,AVREG_DATA.CATEGORIES.AIRPLANE,Z 43,EOY,,OK-EOY,CZ
1651456,AVREG_DATA.CATEGORIES.AIRPLANE,EMB-500,NEO,,OK-NEO,CZ
1651467,AVREG_DATA.CATEGORIES.GLIDER,ASW 20,7779,,OK-7779,CZ
1651673,AVREG_DATA.CATEGORIES.GLIDER,Pilatus B-4,0842,,OK-0842,CZ
1651747,AVREG_DATA.CATEGORIES.GLIDER,NIMBUS,6898,,OK-6898,CZ
1651759,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,JNL,2023-07-18T23:00:00.000Z,OK-JNL,CZ
1652052,AVREG_DATA.CATEGORIES.AIRPLANE,Textron Aviation,JRE,,OK-JRE,CZ
1652066,AVREG_DATA.CATEGORIES.HELICOPTER,R 44,WHR,,OK-WHR,CZ
1652214,AVREG_DATA.CATEGORIES.HELICOPTER,R 22,MAZ,2024-02-14T08:00:00.000Z,OK-MAZ,CZ
1652347,AVREG_DATA.CATEGORIES.POWERED_GLIDER,DG-400,4959,,OK-4959,CZ
1652573,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,ESS,,OK-ESS,CZ
1652706,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,ESV,,OK-ESV,CZ
1652709,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,VIZ,,OK-VIZ,CZ
1652789,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,DJS,,OK-DJS,CZ
1652923,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,ESW,,OK-ESW,CZ
1653053,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,ESL,,OK-ESL,CZ
1653160,,BB-S,1931,2022-03-09T14:00:00.000Z,OK-1931,CZ
1653528,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,ESU,,OK-ESU,CZ
1653580,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,ESG,,OK-ESG,CZ
1654267,AVREG_DATA.CATEGORIES.POWERED_GLIDER,Ventus bT,0308,,OK-0308,CZ
1654304,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,1978,,OK-1978,CZ
1654472,AVREG_DATA.CATEGORIES.AIRPLANE,Pilatus PC-12,OZZ,,OK-OZZ,CZ
1654560,AVREG_DATA.CATEGORIES.AIRPLANE,Z 526,SND,,OK-SND,CZ
1654681,AVREG_DATA.CATEGORIES.AIRPLANE,P.68,VOZ,,OK-VOZ,CZ
1654684,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,AWA,,OK-AWA,CZ
1654981,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,AWB,,OK-AWB,CZ
1655261,AVREG_DATA.CATEGORIES.GLIDER,K8,0597,,OK-0597,CZ
1655320,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,1612,,OK-1612,CZ
1655350,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 150,ELI,,OK-ELI,CZ
1655502,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,7966,,OK-7966,CZ
1655648,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,AAA,,OK-AAA,CZ
1655731,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0720,,OK-0720,CZ
1655754,AVREG_DATA.CATEGORIES.HELICOPTER,R 44,LML,,OK-LML,CZ
1655777,AVREG_DATA.CATEGORIES.AIRPLANE,Praga E114M,BGV,,OK-BGV,CZ
1656202,AVREG_DATA.CATEGORIES.AIRPLANE,Husky A-1,HAF,,OK-HAF,CZ
1656220,AVREG_DATA.CATEGORIES.GLIDER,SPEED ASTIR II,4875,,OK-4875,CZ
1656408,AVREG_DATA.CATEGORIES.GLIDER,SF 27 A,3157,,OK-3157,CZ
1656455,AVREG_DATA.CATEGORIES.GLIDER,ASK 21,8464,,OK-8464,CZ
1656568,AVREG_DATA.CATEGORIES.AIRPLANE,DA 62,KEV,,OK-KEV,CZ
1656669,AVREG_DATA.CATEGORIES.POWERED_GLIDER,Ventus-3,2024,,OK-2024,CZ
1657020,AVREG_DATA.CATEGORIES.AIRPLANE,EMB-505,PHE,,OK-PHE,CZ
1657522,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,IRI,,OK-IRI,CZ
1657931,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA28,DPL,,OK-DPL,CZ
1657941,AVREG_DATA.CATEGORIES.GLIDER,LS 3,2894,,OK-2894,CZ
1657970,AVREG_DATA.CATEGORIES.HELICOPTER,EC 135P2,AVM,,OK-AVM,CZ
1658342,AVREG_DATA.CATEGORIES.AIRPLANE,SportStar RTC,INJ,,OK-INJ,CZ
1658389,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 152,VES,,OK-VES,CZ
1658500,AVREG_DATA.CATEGORIES.AIRPLANE,SR20,MCW,,OK-MCW,CZ
1658646,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,2207,,OK-2207,CZ
1658741,Bezpilotní letadlo,One 150,X030X,,OK-X030X,CZ
1658828,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna T 182 T,POD,,OK-POD,CZ
1658969,AVREG_DATA.CATEGORIES.AIRPLANE,GROB G 115,GRA,,OK-GRA,CZ
1659817,AVREG_DATA.CATEGORIES.AIRPLANE,PS-28 Cruiser,CAG,2025-07-03T10:00:00.000Z,OK-CAG,CZ
1660174,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 152,JRZ,2025-04-08T16:00:00.000Z,OK-JRZ,CZ
1660428,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA46,NLC,2023-09-14T15:20:00.000Z,OK-NLC,CZ
1660466,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,MFA,,OK-MFA,CZ
1660922,AVREG_DATA.CATEGORIES.POWERED_GLIDER,Twinshark,4224,,OK-4224,CZ
1661622,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,BBB,,OK-BBB,CZ
1661628,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,GGG,,OK-GGG,CZ
1661646,AVREG_DATA.CATEGORIES.AIRPLANE,Pilatus PC-12,ZDR,2023-09-20T14:00:00.000Z,OK-ZDR,CZ
1661704,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,FJV,,OK-FJV,CZ
1661718,AVREG_DATA.CATEGORIES.AIRPLANE,Z 37,HJV,,OK-HJV,CZ
1661725,AVREG_DATA.CATEGORIES.AIRPLANE,Z 137 T,MFD,,OK-MFD,CZ
1661963,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,3456,,OK-3456,CZ
1662501,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,CAMERON HOT AIR BALLOONS,0680,,OK-0680,CZ
1662859,AVREG_DATA.CATEGORIES.AIRPLANE,BEECH C-90,ECL,2023-05-17T13:45:00.000Z,OK-ECL,CZ
1662916,Bezpilotní letadlo,One 150,X053Z,,OK-X053Z,CZ
1662922,,One 150,X045Y,2022-04-20T12:00:00.000Z,OK-X045Y,CZ
1663833,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 172,RWA,,OK-RWA,CZ
1664385,Bezpilotní letadlo,VTOL Eiger,X081N,,OK-X081N,CZ
1664580,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,LPB,,OK-LPB,CZ
1664598,Bezpilotní letadlo,One 150,X045Y,2025-03-31T23:00:00.000Z,OK-X045Y,CZ
1666037,AVREG_DATA.CATEGORIES.GLIDER,LS 1-c,2299,,OK-2299,CZ
1666261,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,RX-8,5810,,OK-5810,CZ
1666481,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,0954,,OK-0954,CZ
1666725,AVREG_DATA.CATEGORIES.POWERED_GLIDER,DG-400,1225,,OK-1225,CZ
1667100,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,1140,2023-02-22T12:00:00.000Z,OK-1140,CZ
1667881,AVREG_DATA.CATEGORIES.GLIDER,JS-MD Single,1821,2022-12-06T14:00:00.000Z,OK-1821,CZ
1668999,AVREG_DATA.CATEGORIES.AIRPLANE,B 737,SBK,2023-07-20T23:00:00.000Z,OK-SBK,CZ
1669560,AVREG_DATA.CATEGORIES.GLIDER,VT 16,2408,,OK-2408,CZ
1670122,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 152,OSR,,OK-OSR,CZ
1670123,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 152,ZBE,,OK-ZBE,CZ
1670180,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,9235,,OK-9235,CZ
1670704,AVREG_DATA.CATEGORIES.HELICOPTER,CABRI G2,HHA,,OK-HHA,CZ
1670798,AVREG_DATA.CATEGORIES.HELICOPTER,CABRI G2,HHB,,OK-HHB,CZ
1671227,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,9090,,OK-9090,CZ
1671566,AVREG_DATA.CATEGORIES.AIRPLANE,SR20,CDA,,OK-CDA,CZ
1671620,AVREG_DATA.CATEGORIES.AIRPLANE,Pilatus PC-12,NGX,,OK-NGX,CZ
1672218,AVREG_DATA.CATEGORIES.AIRPLANE,A75L3,STM,,OK-STM,CZ
1672245,AVREG_DATA.CATEGORIES.POWERED_GLIDER,Twinshark,8585,,OK-8585,CZ
1672404,AVREG_DATA.CATEGORIES.AIRPLANE,Z 526,ARC,,OK-ARC,CZ
1672743,AVREG_DATA.CATEGORIES.AIRPLANE,ATR 72,THB,2023-11-30T23:00:00.000Z,OK-THB,CZ
1672900,AVREG_DATA.CATEGORIES.POWERED_GLIDER,AS 33,1661,,OK-1661,CZ
1673027,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 680,OSK,2025-04-02T23:00:00.000Z,OK-OSK,CZ
1673044,AVREG_DATA.CATEGORIES.POWERED_GLIDER,HPH Glasflügel 304,4334,,OK-4334,CZ
1673813,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 152,HZD,,OK-HZD,CZ
1674142,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,AWD,,OK-AWD,CZ
1674143,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,AWE,,OK-AWE,CZ
1674341,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,2105,2022-10-12T08:00:00.000Z,OK-2105,CZ
1674501,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,8989,,OK-8989,CZ
1674587,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0802,,OK-0802,CZ
1674737,AVREG_DATA.CATEGORIES.AIRPLANE,SR20,CPJ,,OK-CPJ,CZ
1675320,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,STA,2024-09-09T16:00:00.000Z,OK-STA,CZ
1675387,AVREG_DATA.CATEGORIES.GLIDER,"MDM-1 ""Fox""",4000,,OK-4000,CZ
1675527,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 172,TCN,,OK-TCN,CZ
1675870,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,7673,,OK-7673,CZ
1675954,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 501,BTC,2024-07-15T12:30:00.000Z,OK-BTC,CZ
1676235,AVREG_DATA.CATEGORIES.POWERED_GLIDER,ASW 24 ,5656,,OK-5656,CZ
1676640,AVREG_DATA.CATEGORIES.GLIDER,VT 116,9333,,OK-9333,CZ
1677852,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 560XL,WND,,OK-WND,CZ
1678570,AVREG_DATA.CATEGORIES.GLIDER,JS-MD Single,3458,,OK-3458,CZ
1678620,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,LRC,,OK-LRC,CZ
1679029,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0902,,OK-0902,CZ
1679225,AVREG_DATA.CATEGORIES.GLIDER,Grunau Baby II b,8204,,OK-8204,CZ
1680029,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,MHO,,OK-MHO,CZ
1680087,AVREG_DATA.CATEGORIES.HELICOPTER,CABRI G2,DMG,,OK-DMG,CZ
1680495,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna R172 (Hawk XP),CZR,,OK-CZR,CZ
1681141,AVREG_DATA.CATEGORIES.HELICOPTER,BELL 407,DAA,,OK-DAA,CZ
1681167,AVREG_DATA.CATEGORIES.HELICOPTER,R 44,SVE,,OK-SVE,CZ
1681430,AVREG_DATA.CATEGORIES.GLIDER,DG-100,1401,,OK-1401,CZ
1681555,AVREG_DATA.CATEGORIES.AIRPLANE,DR 400,LHG,,OK-LHG,CZ
1682068,AVREG_DATA.CATEGORIES.POWERED_GLIDER,NIMBUS,2117,,OK-2117,CZ
1682403,AVREG_DATA.CATEGORIES.AIRPLANE,P2002,MNT,,OK-MNT,CZ
1682612,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,1980,,OK-1980,CZ
1682953,AVREG_DATA.CATEGORIES.GLIDER,Bergfalke,8101,,OK-8101,CZ
1682975,AVREG_DATA.CATEGORIES.AIRPLANE,SR20,BTK,,OK-BTK,CZ
1683312,AVREG_DATA.CATEGORIES.GLIDER,ASW 17,0017,,OK-0017,CZ
1683485,AVREG_DATA.CATEGORIES.HELICOPTER,BELL 505,SAS,,OK-SAS,CZ
1683720,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,2037,2022-11-03T08:00:00.000Z,OK-2037,CZ
1683775,AVREG_DATA.CATEGORIES.GLIDER,"SZD-50-3 ""Puchacz""",2200,,OK-2200,CZ
1683839,AVREG_DATA.CATEGORIES.HELICOPTER,CABRI G2,JVT,,OK-JVT,CZ
1683947,AVREG_DATA.CATEGORIES.AIRPLANE,M20F,WWW,,OK-WWW,CZ
1684432,AVREG_DATA.CATEGORIES.AIRPLANE,DA 62,IMC,,OK-IMC,CZ
1684940,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 182,DAB,,OK-DAB,CZ
1684978,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,4060,,OK-4060,CZ
1685302,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna T303,KAM,,OK-KAM,CZ
1685356,AVREG_DATA.CATEGORIES.AIRPLANE,EMB-505,PHO,,OK-PHO,CZ
1685403,AVREG_DATA.CATEGORIES.AIRPLANE,A320-200,IOO,,OK-IOO,CZ
1685484,AVREG_DATA.CATEGORIES.AIRPLANE,Auster V,BTA,,OK-BTA,CZ
1685749,AVREG_DATA.CATEGORIES.AIRPLANE,B 737,SWH,,OK-SWH,CZ
1686459,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,JNM,2023-09-01T23:00:00.000Z,OK-JNM,CZ
1686479,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,BIN,,OK-BIN,CZ
1686485,AVREG_DATA.CATEGORIES.POWERED_GLIDER,Arcus T,1881,,OK-1881,CZ
1686853,AVREG_DATA.CATEGORIES.GLIDER,LAK-17,4743,,OK-4743,CZ
1686864,AVREG_DATA.CATEGORIES.GLIDER,JS-MD Single,1070,,OK-1070,CZ
1686937,AVREG_DATA.CATEGORIES.GLIDER,LF 107 LUNAK,0821,,OK-0821,CZ
1687067,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA28,EWO,,OK-EWO,CZ
1687342,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0110,,OK-0110,CZ
1687363,AVREG_DATA.CATEGORIES.GLIDER,ASW 20,2649,,OK-2649,CZ
1687659,Bezpilotní letadlo,Matrice 600,X047V,,OK-X047V,CZ
1687965,AVREG_DATA.CATEGORIES.AIRPLANE,RALLYE 180,CMC,,OK-CMC,CZ
1688044,AVREG_DATA.CATEGORIES.GLIDER,VENTUS,5335,,OK-5335,CZ
1688156,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA46,BPA,,OK-BPA,CZ
1688315,AVREG_DATA.CATEGORIES.GLIDER,Ventus a,7320,,OK-7320,CZ
1688474,AVREG_DATA.CATEGORIES.POWERED_GLIDER,VENTUS,1605,,OK-1605,CZ
1688780,Bezpilotní letadlo,6E1 Evolution,X037M,,OK-X037M,CZ
1688800,AVREG_DATA.CATEGORIES.HELICOPTER,R 22,BES,2024-01-11T10:00:00.000Z,OK-BES,CZ
1688961,AVREG_DATA.CATEGORIES.AIRPLANE,SR20,JBW,,OK-JBW,CZ
1689044,AVREG_DATA.CATEGORIES.GLIDER,LS 3,2205,,OK-2205,CZ
1689362,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,6953,,OK-6953,CZ
1689874,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 182,PEM,,OK-PEM,CZ
1690106,AVREG_DATA.CATEGORIES.GLIDER,Discus a,2405,,OK-2405,CZ
1690161,AVREG_DATA.CATEGORIES.GLIDER,Ventus a,5700,,OK-5700,CZ
1690239,AVREG_DATA.CATEGORIES.AIRPLANE,Bristell B23,PLZ,,OK-PLZ,CZ
1690289,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna F 172,BUK,,OK-BUK,CZ
1690298,AVREG_DATA.CATEGORIES.POWERED_GLIDER,HPH Glasflügel 304,0006,,OK-0006,CZ
1690431,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,3070,2023-02-22T12:00:00.000Z,OK-3070,CZ
1690639,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,AMI,,OK-AMI,CZ
1690917,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,UAV,2023-04-26T16:15:00.000Z,OK-UAV,CZ
1691081,AVREG_DATA.CATEGORIES.POWERED_GLIDER,Ventus-3,3020,,OK-3020,CZ
1691101,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,BEN,,OK-BEN,CZ
1691274,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA28,KAP,,OK-KAP,CZ
1691519,AVREG_DATA.CATEGORIES.GLIDER,GROB SAILPLANES,4896,,OK-4896,CZ
1692054,,BB,2115,2023-03-01T12:00:00.000Z,OK-2115,CZ
1692328,AVREG_DATA.CATEGORIES.POWERED_GLIDER,DG-400,2303,,OK-2303,CZ
1692362,AVREG_DATA.CATEGORIES.HELICOPTER,R 44,TTV,,OK-TTV,CZ
1692401,AVREG_DATA.CATEGORIES.AIRPLANE,A75N1,BSM,,OK-BSM,CZ
1692504,AVREG_DATA.CATEGORIES.AIRPLANE,PC-24,PCJ,2024-04-15T23:00:00.000Z,OK-PCJ,CZ
1692806,AVREG_DATA.CATEGORIES.GLIDER,DG-800,1312,,OK-1312,CZ
1692941,AVREG_DATA.CATEGORIES.AIRPLANE,Pilatus PC-12,MSM,,OK-MSM,CZ
1693073,AVREG_DATA.CATEGORIES.AIRPLANE,Gulfstream G280,GTX,,OK-GTX,CZ
1693088,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,fire balloons G,1112,,OK-1112,CZ
1693364,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,TPA,,OK-TPA,CZ
1693533,AVREG_DATA.CATEGORIES.HELICOPTER,R 44,ARJ,,OK-ARJ,CZ
1693642,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,JNO,2024-01-08T23:00:00.000Z,OK-JNO,CZ
1693647,AVREG_DATA.CATEGORIES.AIRPLANE,L 410,JNP,2024-01-08T23:00:00.000Z,OK-JNP,CZ
1693719,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,VPL,,OK-VPL,CZ
1693801,AVREG_DATA.CATEGORIES.GLIDER,DG-500,6023,,OK-6023,CZ
1693892,AVREG_DATA.CATEGORIES.POWERED_GLIDER,Ventus-3,3021,,OK-3021,CZ
1693904,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,ADL,,OK-ADL,CZ
1694104,AVREG_DATA.CATEGORIES.GLIDER,Standard Cirrus,2955,,OK-2955,CZ
1694672,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB,0099,,OK-0099,CZ
1695051,AVREG_DATA.CATEGORIES.HELICOPTER,R 44,ACL,,OK-ACL,CZ
1695338,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA46,KOO,,OK-KOO,CZ
1695399,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,0460,,OK-0460,CZ
1696119,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA28,UKR,,OK-UKR,CZ
1696354,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 172,OKI,2024-12-30T23:00:00.000Z,OK-OKI,CZ
1696446,AVREG_DATA.CATEGORIES.POWERED_GLIDER,DG-400,0400,,OK-0400,CZ
1696590,AVREG_DATA.CATEGORIES.GLIDER,ASW 15,3663,,OK-3663,CZ
1697861,AVREG_DATA.CATEGORIES.HOT_AIR_BALLOON,BB-S,1114,2023-04-25T12:00:00.000Z,OK-1114,CZ
1698159,AVREG_DATA.CATEGORIES.POWERED_GLIDER,"H 36 ""DIMONA""",3601,,OK-3601,CZ
1698351,AVREG_DATA.CATEGORIES.AIRPLANE,8KCAB,AXT,,OK-AXT,CZ
1698359,AVREG_DATA.CATEGORIES.GLIDER,ASW 20,5274,,OK-5274,CZ
1699007,AVREG_DATA.CATEGORIES.GLIDER,Janus,9183,,OK-9183,CZ
1699281,AVREG_DATA.CATEGORIES.GLIDER,ASK 21,7854,,OK-7854,CZ
1699513,AVREG_DATA.CATEGORIES.AIRPLANE,L 40,WCN,,OK-WCN,CZ
1699609,AVREG_DATA.CATEGORIES.GLIDER,SZD 48,6900,,OK-6900,CZ
1700412,AVREG_DATA.CATEGORIES.GLIDER,SPEED ASTIR II,6887,,OK-6887,CZ
1700715,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA46,MRG,2025-03-31T12:30:00.000Z,OK-MRG,CZ
1702039,AVREG_DATA.CATEGORIES.AIRPLANE,Cessna 525,CJI,2023-11-06T23:00:00.000Z,OK-CJI,CZ
1702348,AVREG_DATA.CATEGORIES.POWERED_GLIDER,HPH Glasflügel 304,1108,,OK-1108,CZ
1703073,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA34 ,MIP,,OK-MIP,CZ
1703581,AVREG_DATA.CATEGORIES.GLIDER,LS 7,0700,,OK-0700,CZ
1704042,AVREG_DATA.CATEGORIES.AIRPLANE,Gulfstream GVI,SIX,,OK-SIX,CZ
1704063,AVREG_DATA.CATEGORIES.AIRPLANE,Gulfstream GVII,HUB,,OK-HUB,CZ
1705095,AVREG_DATA.CATEGORIES.AIRPLANE,PIPER PA46,EMZ,,OK-EMZ,CZ
1705211,AVREG_DATA.CATEGORIES.AIRPLANE,Pilatus PC-12,MXM,,OK-MXM,CZ
1705249,AVREG_DATA.CATEGORIES.AIRPLANE,SR22,APS,,OK-APS,CZ
1705333,AVREG_DATA.CATEGORIES.AIRPLANE,Pilatus PC-12,SAG,,OK-SAG,CZ
1705763,AVREG_DATA.CATEGORIES.AIRPLANE,DA 40,JMC,,OK-JMC,CZ
1706349,AVREG_DATA.CATEGORIES.POWERED_GLIDER,ASW 27,9797,,OK-9797,CZ
1707640,AVREG_DATA.CATEGORIES.GLIDER,ASW 19,3911,,OK-3911,CZ
